session_id,user_id,ip_address,devices,OS,browser,date_login,date_logout
2439,940,129.233.37.218,desktop,OS X,Coc Coc,2021-08-02T13:21:17Z,2021-08-02 14:57:31 UTC
2440,941,241.122.6.197,TV,Chrome OS,UC Browser,2021-03-07T21:15:24Z,2021-03-07 23:06:53 UTC
2441,942,241.114.97.112,smartphone,Windows,Whale Browser,2021-05-21T01:04:45Z,2021-05-21 03:35:50 UTC
2442,943,203.58.7.107,desktop,Chrome OS,Unknown,2021-02-10T22:23:07Z,2021-02-10 22:51:00 UTC
2443,944,154.201.229.171,desktop,Chrome OS,Android,2021-06-30T14:45:21Z,2021-06-30 15:46:13 UTC
2444,945,40.82.77.83,desktop,Linux,Coc Coc,2021-05-25T02:06:09Z,2021-05-25 02:34:08 UTC
2445,946,176.190.247.25,TV,OS X,Chrome,2021-07-24T01:57:10Z,2021-07-24 03:17:12 UTC
2446,947,141.233.156.72,smartphone,Windows,UC Browser,2021-08-25T09:19:28Z,2021-08-25 09:42:22 UTC
2447,948,184.221.178.83,desktop,Unknown,Firefox,2021-11-02T08:02:56Z,2021-11-02 10:44:05 UTC
2448,949,177.171.129.181,desktop,OS X,Puffin,2021-01-13T04:19:10Z,2021-01-13 04:26:07 UTC
2449,950,20.126.49.84,TV,Chrome OS,Maxthon,2021-04-18T03:05:35Z,2021-04-18 03:12:38 UTC
2450,951,111.230.211.145,TV,Unknown,Chromium,2021-04-23T10:48:41Z,2021-04-23 11:59:37 UTC
2451,952,152.215.31.227,smartphone,Unknown,Mozilla,2021-09-28T13:00:17Z,2021-09-28 14:57:14 UTC
2452,953,203.212.137.123,smartphone,Windows,IE,2021-12-04T19:06:01Z,2021-12-04 19:46:18 UTC
2453,954,17.53.133.154,smartphone,OS X,Yandex Browser,2021-12-27T05:44:19Z,2021-12-27 05:48:11 UTC
2454,955,53.145.115.70,smartphone,Linux,Whale Browser,2021-11-17T02:35:19Z,2021-11-17 05:16:04 UTC
2455,956,103.51.162.103,TV,Chrome OS,Coc Coc,2021-11-26T15:25:44Z,2021-11-26 18:26:31 UTC
2456,957,211.146.41.80,smartphone,Linux,Samsung Internet,2021-06-21T00:07:58Z,2021-06-21 01:24:50 UTC
2457,958,38.128.71.51,smartphone,Windows,Whale Browser,2021-07-28T23:41:48Z,2021-07-29 02:04:27 UTC
2458,959,225.30.213.109,smartphone,Chrome OS,Firefox,2021-04-17T17:53:52Z,2021-04-17 19:07:07 UTC
2459,960,139.112.23.170,smartphone,OS X,UC Browser,2021-09-22T20:35:13Z,2021-09-22 20:41:12 UTC
2460,961,214.199.172.35,smartphone,Windows,Opera,2021-06-23T22:04:03Z,2021-06-24 00:15:25 UTC
2461,962,23.47.58.219,desktop,Chrome OS,Mozilla,2021-09-10T16:26:10Z,2021-09-10 18:27:34 UTC
2462,963,170.208.133.147,TV,Linux,Maxthon,2021-06-15T22:15:32Z,2021-06-16 00:15:56 UTC
2463,964,188.118.91.7,TV,Chrome OS,Chromium,2021-10-29T18:31:40Z,2021-10-29 19:03:30 UTC
2464,965,106.56.185.43,smartphone,Chrome OS,Mozilla,2021-08-21T01:33:35Z,2021-08-21 03:59:53 UTC
2465,966,253.253.205.215,TV,Chrome OS,Chromium,2021-07-03T18:19:24Z,2021-07-03 18:22:26 UTC
2466,967,138.213.196.128,smartphone,Others,Yandex Browser,2021-07-16T02:08:51Z,2021-07-16 03:03:57 UTC
2467,968,69.131.8.180,smartphone,OS X,Chrome,2021-08-15T08:23:08Z,2021-08-15 10:13:58 UTC
2468,969,216.189.92.194,TV,Others,Samsung Internet,2021-07-11T15:29:55Z,2021-07-11 17:54:44 UTC
2469,970,228.1.108.59,TV,Windows,Sony PS4,2021-06-02T16:22:04Z,2021-06-02 17:40:23 UTC
2470,971,85.69.57.226,smartphone,OS X,Edge,2021-02-14T02:25:31Z,2021-02-14 03:01:39 UTC
2471,972,80.208.20.128,smartphone,Unknown,Yandex Browser,2021-07-30T13:41:15Z,2021-07-30 15:52:30 UTC
2472,973,40.40.121.203,desktop,Windows,Edge,2021-02-07T08:36:23Z,2021-02-07 09:23:23 UTC
2473,974,89.28.228.136,TV,Chrome OS,Safari,2021-07-27T09:42:51Z,2021-07-27 10:11:45 UTC
2474,975,90.235.100.245,TV,Linux,Other,2021-12-05T17:45:29Z,2021-12-05 20:13:33 UTC
2475,976,13.200.41.211,TV,Windows,Puffin,2021-07-28T08:17:24Z,2021-07-28 09:24:53 UTC
2476,977,107.46.236.253,TV,OS X,QQ Browser,2021-02-15T04:38:38Z,2021-02-15 05:57:13 UTC
2477,978,232.1.100.109,TV,Unknown,QQ Browser,2021-10-24T23:03:07Z,2021-10-24 23:32:57 UTC
2478,979,218.49.54.139,desktop,Windows,Edge,2021-05-22T01:36:14Z,2021-05-22 03:22:43 UTC
2479,980,190.155.18.83,TV,Windows,Android,2021-03-11T17:39:36Z,2021-03-11 17:39:57 UTC
2480,981,33.43.85.172,TV,Others,Samsung Internet,2021-05-23T06:35:34Z,2021-05-23 08:54:59 UTC
2481,982,65.78.68.85,smartphone,Chrome OS,Opera,2021-07-24T00:31:17Z,2021-07-24 02:16:53 UTC
2482,983,0.193.248.169,TV,OS X,Edge,2021-02-28T04:15:38Z,2021-02-28 05:59:30 UTC
2483,984,103.2.4.137,smartphone,Others,Edge,2021-10-04T05:44:51Z,2021-10-04 07:39:56 UTC
2484,985,139.28.17.169,smartphone,Linux,Whale Browser,2021-10-06T20:11:03Z,2021-10-06 22:59:14 UTC
2485,986,184.38.90.181,desktop,Chrome OS,Edge Legacy,2021-03-24T18:04:52Z,2021-03-24 20:08:29 UTC
2486,987,132.141.98.104,smartphone,Windows,UC Browser,2021-09-28T11:15:27Z,2021-09-28 13:46:01 UTC
2487,988,64.38.32.26,TV,Others,360 Safe Browser,2021-02-07T05:28:31Z,2021-02-07 08:12:22 UTC
2488,989,14.10.65.187,desktop,Others,Safari,2021-02-28T17:17:11Z,2021-02-28 18:03:42 UTC
2489,990,91.213.233.78,smartphone,Others,Android,2021-01-29T20:03:59Z,2021-01-29 22:59:08 UTC
2490,991,178.37.158.144,smartphone,Windows,Yandex Browser,2021-05-09T10:22:40Z,2021-05-09 11:51:46 UTC
2491,992,162.235.143.247,smartphone,Chrome OS,Firefox,2021-11-05T12:44:30Z,2021-11-05 13:05:21 UTC
2492,993,16.124.144.61,smartphone,Unknown,IE,2021-12-19T02:13:12Z,2021-12-19 02:22:17 UTC
2493,994,251.159.125.133,desktop,Linux,Whale Browser,2021-09-06T01:23:31Z,2021-09-06 01:43:13 UTC
2494,995,79.57.56.50,smartphone,OS X,KaiOS,2021-07-03T05:58:33Z,2021-07-03 08:13:49 UTC
2495,996,30.124.62.110,TV,Unknown,Android,2021-04-22T12:33:17Z,2021-04-22 13:33:59 UTC
2496,997,214.128.102.205,desktop,Windows,Whale Browser,2021-03-03T18:14:38Z,2021-03-03 20:51:16 UTC
2497,998,192.9.1.104,desktop,Unknown,Maxthon,2021-01-07T12:29:02Z,2021-01-07 13:40:34 UTC
2498,999,236.170.16.139,TV,OS X,Opera,2021-06-16T20:07:52Z,2021-06-16 20:37:40 UTC
2499,1000,145.30.182.92,TV,Unknown,Safari,2021-09-27T20:25:10Z,2021-09-27 21:46:40 UTC
